3234,User Name for 3234,39,9,103536,114911,0,40212,792,6104,32,17692,35384,7078,No,M,30-39
2536,User Name for 2536,49,14,76127,206042,1,56076,726,5136,25,17449,34897,8725,No,U,40-49
3936,User Name for 3936,46,11,84965,111593,1,31141,714,9194,22,17551,35102,5266,No,F,40-49
3156,User Name for 3156,22,18,87216,91649,0,51429,759,10796,30,16972,33943,5092,No,F,20-29
3001,User Name for 3001,13,1,10326,0,0,47051,509,4308,21,0,0,0,Yes,M,Under 20
11,User Name for 11,58,19,91413,78764,1,80331,721,2645,26,17895,35790,8948,No,F,50-59
3868,User Name for 3868,25,6,37824,0,2,37075,623,1750,22,0,0,6326,Yes,M,20-29
2982,User Name for 2982,47,12,119237,243111,0,50990,774,4453,30,18092,36161,7234,No,M,40-49
1194,User Name for 1194,31,12,39647,78756,3,56075,714,5118,13,0,32104,8027,Yes,M,30-39
2284,User Name for 2284,44,7,10826,22688,1,90471,637,2222,19,14661,22688,64881,No,F,40-49
1468,User Name for 1468,24,2,65385,116011,3,50668,712,10179,21,16602,33204,74710,No,U,20-29
656,User Name for 656,9,1,5887,0,0,90449,538,2618,24,0,0,0,Yes,M,Under 20
2538,User Name for 2538,47,13,128233,211155,0,50995,756,-1538,44,18190,36379,7276,No,M,40-49
3664,User Name for 3664,27,4,31512,21168,1,90411,667,-1864,32,0,31193,68624,Yes,M,20-29
3236,User Name for 3236,37,11,86416,176268,0,50991,762,3501,38,17374,34747,78181,No,M,30-39
3939,User Name for 3939,46,6,78399,66237,1,50996,726,-233,24,17431,34861,78439,No,F,40-49
3497,User Name for 3497,11,1,2656,0,0,67068,524,1671,29,0,0,0,Yes,M,Under 20
3162,User Name for 3162,20,4,24814,0,0,50930,626,3812,24,0,0,6010,Yes,F,20-29
3772,User Name for 3772,45,8,160674,61061,2,31135,747,6287,25,18488,36971,83186,No,M,40-49
1812,User Name for 1812,29,9,36251,58187,1,51062,662,4885,36,0,31726,69798,Yes,M,20-29
1201,User Name for 1201,31,5,98868,65394,2,90462,700,1221,27,17423,34845,6970,No,M,30-39
1289,User Name for 1289,50,14,157314,248732,1,90463,805,4898,33,18558,37115,7424,No,F,50-59
2288,User Name for 2288,46,15,59458,31842,3,50938,731,-4924,27,17016,34032,6807,No,F,40-49
658,User Name for 658,1,1,3844,0,0,90417,516,597,17,0,0,0,Yes,M,Under 20
3918,User Name for 3918,26,25,64532,19918,1,50999,706,-3921,29,16643,19918,74891,No,F,20-29
3106,User Name for 3106,21,2,46392,22890,1,67065,677,4920,24,16007,31985,6398,Yes,U,20-29
3773,User Name for 3773,43,13,74454,147170,0,50936,743,3515,27,17289,34577,5187,No,M,40-49
2750,User Name for 2750,33,11,24083,17456,2,50994,668,1931,20,0,30714,4607,Yes,M,30-39
3791,User Name for 3791,19,1,37429,0,0,31136,614,8317,14,0,0,7861,Yes,M,Under 20
3804,User Name for 3804,48,8,104702,194290,1,68309,745,4311,27,17906,35812,80578,No,U,40-49
229,User Name for 229,26,2,51148,84992,0,90471,727,842,24,16294,32587,6519,Yes,F,20-29
1818,User Name for 1818,29,7,102751,96908,1,78465,721,-550,26,17426,34852,78417,No,M,20-29
899,User Name for 899,56,4,103271,151016,3,69214,720,11091,29,18042,36083,81188,No,U,50-59
2986,User Name for 2986,41,12,87715,77375,1,65201,743,7292,22,17490,34979,5247,No,M,40-49
3243,User Name for 3243,33,8,60429,69756,1,31139,722,1735,22,16737,33473,5021,No,M,30-39
1486,User Name for 1486,9,1,11284,0,0,17109,526,1536,27,0,0,0,Yes,M,Under 20
1149,User Name for 1149,44,22,240103,571445,3,52077,791,-344,32,19067,38133,7627,No,F,40-49
3166,User Name for 3166,20,1,69299,30341,0,50935,742,4274,27,16562,33123,4969,No,F,20-29
3679,User Name for 3679,27,2,199101,224260,3,50930,792,4380,35,18362,36723,5509,No,M,20-29
946,User Name for 946,49,13,54280,86206,1,50935,713,3371,28,16941,33882,8472,No,U,40-49
1210,User Name for 1210,35,31,34734,62395,0,56070,662,4468,31,15957,31914,6384,No,U,30-39
1689,User Name for 1689,56,16,59334,196659,2,50998,744,4337,29,17458,34421,6886,No,U,50-59
3794,User Name for 3794,17,1,25204,0,0,50931,677,1657,29,0,0,5978,Yes,M,Under 20
695,User Name for 695,48,15,111627,98736,0,50939,709,956,26,18003,36005,7202,No,U,40-49
3927,User Name for 3927,26,5,170375,239800,1,90432,765,1596,28,18099,36197,7240,No,F,20-29
2226,User Name for 2226,25,4,60298,29844,2,50931,705,3330,17,16511,33022,8257,No,M,20-29
2990,User Name for 2990,45,12,84235,202018,1,51064,706,1961,13,17517,35034,5256,No,M,40-49
472,User Name for 472,50,21,74330,251680,0,50968,738,6703,34,17433,34866,8718,No,F,50-59
1213,User Name for 1213,33,12,56500,57694,1,50936,706,-3439,25,16636,33272,74862,Yes,M,30-39
1744,User Name for 1744,19,1,77263,25482,0,56073,735,1509,23,16691,33382,75110,No,M,Under 20
682,User Name for 682,24,1,60971,65973,1,50999,740,2095,31,16497,32994,8249,No,U,20-29
191,User Name for 191,27,6,78200,86894,1,50933,702,2799,18,17140,33919,6784,No,M,20-29
632,User Name for 632,41,13,80926,249626,0,50935,793,4258,21,17432,34737,78159,No,M,40-49
3254,User Name for 3254,33,8,30482,53745,2,50936,704,-788,24,0,31420,7855,Yes,M,30-39
110,User Name for 110,19,1,61939,51615,0,50939,749,-3493,16,16362,32719,73617,No,M,Under 20
1141,User Name for 1141,26,21,115929,128603,1,50936,764,4114,28,17521,35042,8762,No,F,20-29
2648,User Name for 2648,25,24,73691,94087,1,90432,713,462,17,16812,33623,73971,No,M,20-29
3776,User Name for 3776,47,15,121561,140964,0,90460,728,6079,24,26725,38007,7384,No,M,40-49
2761,User Name for 2761,39,15,33976,60632,0,39126,666,1826,24,16021,32041,72094,No,M,30-39
1491,User Name for 1491,9,1,4628,0,0,4109,527,10015,22,0,0,0,Yes,M,Under 20
1142,User Name for 1142,26,8,21043,47663,0,50932,704,-1431,26,0,29923,65830,Yes,F,20-29
3118,User Name for 3118,29,13,41119,19435,2,67068,632,3126,27,0,32104,72235,Yes,M,20-29
635,User Name for 635,41,17,261192,670820,0,51429,818,4463,31,19126,38252,7651,No,M,40-49
3017,User Name for 3017,19,1,58410,41717,0,90433,715,-224,25,16272,32543,71594,Yes,M,Under 20
1218,User Name for 1218,33,5,85267,39192,1,50931,748,5679,26,17253,34506,6902,No,M,30-39
2705,User Name for 2705,20,12,114138,89911,0,50999,796,2824,26,17310,34620,6924,No,F,20-29
3122,User Name for 3122,27,20,87761,122112,1,50935,766,7883,35,17133,34265,77097,No,M,20-29
1728,User Name for 1728,43,14,35908,67092,1,68307,670,5050,27,16195,32389,71256,No,M,40-49
3519,User Name for 3519,15,1,12521,0,0,90414,649,5122,22,0,0,0,Yes,M,Under 20
253,User Name for 253,20,13,109786,43283,2,56069,732,3660,25,22455,34557,8630,No,F,20-29
3997,User Name for 3997,35,10,48957,145091,0,50937,728,2099,27,16472,32944,6590,No,U,30-39
2512,User Name for 2512,56,12,51542,302263,1,90449,747,-2109,47,16999,33998,8500,No,U,50-59
2238,User Name for 2238,21,1,12849,0,1,66959,507,5994,27,0,0,61893,Yes,U,20-29
2549,User Name for 2549,41,11,129443,534609,0,50933,781,-440,38,18073,36146,7230,No,M,40-49
1494,User Name for 1494,13,1,3483,0,0,45219,506,4358,30,0,0,0,Yes,M,Under 20
256,User Name for 256,26,1,93478,153941,0,90415,738,8057,30,17198,34396,77392,No,F,20-29
311,User Name for 311,39,10,12288,12541,0,90467,610,-2105,26,14495,28990,5799,No,M,30-39
2658,User Name for 2658,27,5,87761,122112,1,50935,766,7883,35,17133,34265,77097,No,M,20-29
94,User Name for 94,49,10,62613,144582,1,50993,735,6672,23,17156,34311,75484,No,U,40-49
1152,User Name for 1152,44,13,91550,307717,1,90489,722,2020,32,17621,35241,7050,No,F,40-49
3427,User Name for 3427,56,16,24041,31169,1,52076,615,4951,43,15855,31710,71348,No,U,50-59
3019,User Name for 3019,5,1,3219,0,0,66955,548,3232,14,0,0,0,Yes,M,Under 20
3195,User Name for 3195,20,2,110678,84085,1,90422,706,2227,25,17264,34528,75961,No,F,20-29
3263,User Name for 3263,35,6,18440,48735,0,51149,645,8415,28,15007,30014,6004,No,U,30-39
1328,User Name for 1328,23,1,68726,109243,1,90442,703,3762,21,16646,33292,4994,No,M,20-29
2135,User Name for 2135,43,12,70205,142796,3,56069,713,4630,35,17200,34400,6880,No,M,40-49
1748,User Name for 1748,1,1,2007,0,0,39105,548,4094,26,0,0,0,Yes,M,Under 20
3547,User Name for 3547,24,4,78273,9134,1,50932,693,-1915,32,16872,33744,6750,No,U,20-29
3192,User Name for 3192,44,11,91550,307717,1,90489,722,2020,32,17621,35241,7050,No,F,40-49
2346,User Name for 2346,39,7,29775,22658,1,50994,653,7593,35,15823,22658,6330,No,M,30-39
1669,User Name for 1669,25,21,68562,19813,2,90428,698,3076,26,58582,19813,8925,No,M,20-29
1730,User Name for 1730,43,10,203132,263892,0,40215,752,6031,30,18947,37588,7518,No,M,40-49
1750,User Name for 1750,15,1,3998,0,0,90454,533,1160,28,0,0,0,Yes,M,Under 20
1890,User Name for 1890,22,1,84456,227971,2,50969,783,2728,30,16940,33847,5077,No,F,20-29
1161,User Name for 1161,46,12,29244,51985,1,90475,617,2857,28,16108,31903,71782,No,F,40-49
316,User Name for 316,33,31,96558,119647,0,50992,786,160,35,17440,34879,6976,No,M,30-39
2920,User Name for 2920,25,1,65875,119561,1,90475,703,2297,33,16644,33287,73232,No,M,20-29
2136,User Name for 2136,49,20,80191,215954,0,90426,714,4657,25,17527,35053,78870,No,U,40-49
3023,User Name for 3023,11,1,10697,0,0,30519,568,4266,13,0,0,0,Yes,M,Under 20
1768,User Name for 1768,24,5,45326,30011,1,50991,731,-171,21,16053,32105,72236,Yes,U,20-29
1520,User Name for 1520,48,7,132594,241157,1,51061,703,3337,21,18261,36521,7306,No,U,40-49
4005,User Name for 4005,37,7,197066,107747,2,50931,768,1994,32,18610,37220,7444,No,M,30-39
509,User Name for 509,25,3,68562,19813,2,90428,698,3076,26,58582,271992,8925,No,M,20-29
96,User Name for 96,49,12,63180,169774,0,50930,700,8602,33,17169,34338,77260,No,U,40-49
2158,User Name for 2158,13,1,7983,0,0,90467,568,9663,30,0,0,0,Yes,M,Under 20
3209,User Name for 3209,22,6,51758,3141,1,50992,696,2603,29,16189,32378,6476,Yes,F,20-29
2721,User Name for 2721,40,11,248844,390173,2,78462,799,-1537,28,19031,38061,9517,No,F,40-49
317,User Name for 317,39,11,116048,195886,1,69123,713,2547,27,17863,35726,7146,No,M,30-39
1733,User Name for 1733,47,4,119237,243111,0,50990,774,4453,30,18092,36161,7234,No,M,40-49
513,User Name for 513,25,10,54374,53857,0,40212,730,2302,35,16356,32711,73601,Yes,M,20-29
1752,User Name for 1752,15,1,10724,0,0,66954,501,5575,29,0,0,0,Yes,M,Under 20
1171,User Name for 1171,22,3,52567,98324,2,50933,740,5029,28,16212,32424,8107,Yes,F,20-29
859,User Name for 859,50,15,109166,385674,0,56069,776,4577,42,18010,36019,81042,No,F,50-59
1896,User Name for 1896,40,2,95636,152864,0,65201,816,2295,23,17597,35193,79184,No,F,40-49
2775,User Name for 2775,33,11,33880,13134,0,90488,666,6667,29,0,31738,7935,Yes,M,30-39
1467,User Name for 1467,47,16,14217,6694,1,90470,620,3983,34,14891,29781,67009,No,M,40-49
3533,User Name for 3533,13,1,9072,0,0,52076,584,1567,28,0,0,0,Yes,M,Under 20
3360,User Name for 3360,29,12,100500,56862,3,50992,739,3758,28,17393,34785,78267,No,M,20-29
1172,User Name for 1172,26,6,81774,101866,0,90465,746,3059,37,16998,33995,6800,No,F,20-29
1534,User Name for 1534,48,13,50120,15345,0,90450,692,88,28,16801,33602,75606,No,U,40-49
1949,User Name for 1949,33,10,85267,39192,1,50931,748,5679,26,17253,34506,6902,No,M,30-39
2139,User Name for 2139,49,4,159967,391890,1,52080,791,243,20,18563,37125,7426,No,U,40-49
1513,User Name for 1513,13,1,7949,0,0,66954,534,8179,37,0,0,0,Yes,M,Under 20
1336,User Name for 1336,27,2,39862,41563,1,90420,685,8766,28,0,31898,6380,Yes,M,20-29
1302,User Name for 1302,50,14,152931,781054,0,37075,770,-1417,24,18515,37030,83318,No,F,50-59
3897,User Name for 3897,24,19,93844,188155,1,50937,781,13373,28,17144,34288,77149,No,U,20-29
1902,User Name for 1902,44,14,88079,121254,0,50997,729,4284,29,17563,35125,5269,No,F,40-49
1951,User Name for 1951,37,16,68415,40825,2,51063,692,-485,29,17023,34046,76604,No,M,30-39
1759,User Name for 1759,3,1,11804,0,0,90489,634,3717,23,0,0,0,Yes,M,Under 20
2555,User Name for 2555,45,10,297688,830034,0,90444,809,10557,34,19411,38821,7766,No,M,40-49
3366,User Name for 3366,25,1,143113,94982,2,80331,818,6486,29,17808,35615,7124,No,M,20-29
929,User Name for 929,56,2,44733,31066,1,50994,661,219,27,16787,31066,6715,No,U,50-59
2306,User Name for 2306,26,5,45401,9207,2,90432,653,3101,30,16115,32230,6447,Yes,F,20-29
1100,User Name for 1100,48,16,234921,643768,1,50930,750,5872,31,20205,38310,86054,No,U,40-49
2782,User Name for 2782,31,18,133421,198007,2,90453,797,-390,28,17872,35744,7150,No,M,30-39
654,User Name for 654,45,11,39604,75227,3,50930,738,2692,25,16385,32770,6555,No,M,40-49
3548,User Name for 3548,19,2,40606,21395,0,39126,699,-72,24,0,31452,70768,Yes,M,Under 20
1676,User Name for 1676,25,1,59992,29037,0,52075,654,9290,41,16503,33006,4951,Yes,M,20-29
218,User Name for 218,24,4,149552,221945,1,50996,760,176,32,17843,35686,7138,No,U,20-29
2784,User Name for 2784,31,8,155556,61592,1,68259,738,6986,21,18103,36205,7242,No,M,30-39
1303,User Name for 1303,54,25,162385,1380699,0,50996,807,383,25,18683,37366,7474,No,F,50-59
280,User Name for 280,26,5,48588,34227,0,50995,736,2727,33,16217,32433,6487,Yes,F,20-29
2672,User Name for 2672,48,16,82313,51649,2,56069,675,5137,24,17546,35091,7019,No,U,40-49
3369,User Name for 3369,27,9,28122,26802,1,66954,638,5371,27,0,30851,6171,Yes,M,20-29
2164,User Name for 2164,9,1,6825,0,0,66953,500,7058,26,0,0,0,Yes,M,Under 20
3004,User Name for 3004,49,21,32886,36981,0,50933,681,-180,33,16190,32379,4857,No,U,40-49
2361,User Name for 2361,39,16,54173,105160,0,90471,723,1804,22,16721,33441,6690,No,M,30-39
2316,User Name for 2316,20,2,107166,55531,0,90431,727,3343,32,17216,34431,77470,No,F,20-29
3329,User Name for 3329,50,14,149637,277098,0,50996,756,7111,14,18483,36965,7394,No,F,50-59
226,User Name for 226,48,14,73693,93044,1,50996,746,-3373,28,17380,34759,76469,No,U,40-49
2084,User Name for 2084,21,1,23636,0,0,68159,558,4143,30,0,0,67415,Yes,U,20-29
2166,User Name for 2166,15,1,6723,0,0,39115,529,8713,23,0,0,0,Yes,M,Under 20
329,User Name for 329,39,11,70604,62484,1,90481,739,2809,17,17118,34236,6848,No,M,30-39
1475,User Name for 1475,49,14,84565,45637,2,50936,704,9124,13,17809,35213,5282,No,U,40-49
3225,User Name for 3225,20,1,101928,25137,2,50994,715,1214,24,17140,34280,5142,No,F,20-29
1658,User Name for 1658,50,16,130501,573436,0,50995,775,-2883,20,18277,36554,7312,No,F,50-59
3160,User Name for 3160,48,15,44458,83000,1,66953,691,504,34,17412,33243,6650,No,U,40-49
3037,User Name for 3037,1,1,4921,0,0,90448,561,2441,30,0,0,0,Yes,M,Under 20
532,User Name for 532,25,10,53085,70274,1,50935,738,333,26,16320,32639,71806,Yes,M,20-29
1476,User Name for 1476,45,14,37745,45211,0,50931,675,3529,31,16313,32626,8158,No,M,40-49
1957,User Name for 1957,33,8,117639,111462,1,50700,741,9180,30,17736,35472,78038,No,M,30-39
1910,User Name for 1910,20,4,70665,50661,1,50991,719,8065,30,16591,33182,8297,No,F,20-29
1306,User Name for 1306,50,9,44661,93500,1,90419,665,2036,27,16669,33337,6668,No,F,50-59
996,User Name for 996,15,1,13066,0,0,51145,529,-4455,28,0,0,0,Yes,M,Under 20
1905,User Name for 1905,44,5,127324,145256,1,50997,750,-4070,21,18115,36230,7247,No,F,40-49
2499,User Name for 2499,21,1,48417,16713,0,90419,692,11814,25,16057,32113,6423,Yes,U,20-29
1739,User Name for 1739,43,13,150154,248672,3,90418,801,7525,30,18341,36681,82534,No,M,40-49
335,User Name for 335,35,8,121760,96498,1,50931,754,10321,27,17839,35677,8920,No,U,30-39
3231,User Name for 3231,26,3,45515,8702,0,50825,614,4948,30,16119,32237,6448,Yes,F,20-29
717,User Name for 717,19,1,38937,0,0,55765,649,-6909,29,0,0,70485,Yes,M,Under 20
277,User Name for 277,40,9,51302,48091,1,50998,709,8429,29,16662,33324,6666,No,F,40-49
3705,User Name for 3705,50,16,35744,57270,0,69123,654,-2809,36,16335,32669,4901,No,F,50-59
1352,User Name for 1352,27,2,66129,67120,0,37075,703,5782,25,16708,33416,6684,No,M,20-29
3508,User Name for 3508,49,21,69406,86732,0,78464,710,9397,25,17310,34620,77894,No,U,40-49
1963,User Name for 1963,31,5,78056,61017,1,51429,705,4178,27,17069,34136,76807,No,M,30-39
2742,User Name for 2742,20,1,44472,17710,1,50997,742,-868,26,0,31792,6359,Yes,F,20-29
719,User Name for 719,13,1,5563,0,0,78465,529,6131,21,0,0,0,Yes,M,Under 20
3221,User Name for 3221,44,16,212256,190918,2,37075,775,-5862,31,21480,37765,83080,No,F,40-49
2907,User Name for 2907,52,25,118622,304147,1,37075,724,-755,23,18174,36347,7270,No,F,50-59
3378,User Name for 3378,23,5,16443,0,3,86169,508,665,19,0,0,65253,Yes,M,20-29
971,User Name for 971,43,21,62909,120323,0,50931,713,-1172,33,17036,34071,76661,No,M,40-49
2368,User Name for 2368,35,27,135356,27347,1,50936,707,1076,25,17999,27347,7200,No,U,30-39
3171,User Name for 3171,24,2,56551,26127,2,50992,741,-5451,14,16385,32769,6555,Yes,U,20-29
3559,User Name for 3559,15,1,25320,0,0,10967,603,-1686,22,0,0,0,Yes,M,Under 20
3223,User Name for 3223,46,14,79313,106139,1,90448,733,-32,28,18139,34897,6980,No,F,40-49
1310,User Name for 1310,58,19,95197,172444,0,50667,740,4454,30,17956,35912,79007,No,F,50-59
536,User Name for 536,23,4,46530,57796,2,37075,715,-3996,17,16061,32122,6426,Yes,M,20-29
1487,User Name for 1487,49,13,197267,537324,1,50998,795,-667,25,19336,37755,84946,No,U,40-49
243,User Name for 243,24,22,149552,221945,1,50996,760,176,32,17843,35686,7138,No,U,20-29
4028,User Name for 4028,39,14,66335,168956,2,50933,771,-209,23,17024,34048,76609,No,M,30-39
1527,User Name for 1527,7,1,3033,0,0,10969,508,5828,33,0,0,0,Yes,U,Under 20
3227,User Name for 3227,40,4,23877,40512,2,50996,663,1727,17,15515,31030,68265,No,F,40-49
628,User Name for 628,56,23,48869,90261,1,90481,686,5813,24,16919,33838,76136,No,U,50-59
2936,User Name for 2936,21,1,66414,93143,2,90466,707,3436,29,16531,33061,6614,No,U,20-29
672,User Name for 672,47,12,74162,124647,1,80331,709,4237,17,17368,34736,78157,No,M,40-49
3983,User Name for 3983,20,4,62956,43740,2,50997,742,1918,41,16418,32835,73878,No,F,20-29
340,User Name for 340,37,9,32454,59365,0,51146,688,6337,26,15905,31809,6363,No,M,30-39
3817,User Name for 3817,17,1,50356,35841,0,40212,700,2267,29,15979,31958,4794,Yes,M,Under 20
2741,User Name for 2741,46,12,108536,229938,0,50933,772,-464,18,17919,35837,80633,No,F,40-49
2544,User Name for 2544,56,6,59334,196659,2,50998,744,4337,29,17458,34421,6886,No,U,50-59
3380,User Name for 3380,29,4,135913,193641,2,90421,796,5103,27,17846,35691,5354,No,M,20-29
1488,User Name for 1488,47,14,171609,167861,1,50936,792,1887,35,18627,37253,7451,No,M,40-49
3985,User Name for 3985,22,5,38344,0,1,50939,691,7026,23,0,0,69251,Yes,F,20-29
341,User Name for 341,31,28,92754,93280,0,90446,712,-1507,26,17327,34654,6931,No,M,30-39
3561,User Name for 3561,15,1,12039,0,0,39116,540,-3536,27,0,0,0,Yes,M,Under 20
1133,User Name for 1133,48,1,98747,52585,0,68305,732,-3931,35,17819,35637,8910,No,U,40-49
2992,User Name for 2992,56,4,13278,45305,0,90416,648,3209,29,14965,29929,67341,No,U,50-59
895,User Name for 895,27,4,55444,42917,1,52077,736,2549,36,16444,32888,72353,Yes,M,20-29
3015,User Name for 3015,41,12,130484,107703,1,81737,738,10660,27,18085,36170,79574,No,M,40-49
1206,User Name for 1206,26,2,70993,100924,2,90427,730,1741,24,16786,33571,75535,No,F,20-29
4030,User Name for 4030,33,18,58363,85652,2,50998,704,3559,30,16685,33369,75081,Yes,M,30-39
722,User Name for 722,9,1,10924,0,0,39108,522,1139,25,0,0,0,Yes,M,Under 20
2747,User Name for 2747,46,11,252947,588228,1,90469,765,8119,26,19188,38375,86344,No,F,40-49
540,User Name for 540,21,1,62678,26090,1,50968,706,968,17,16444,32888,73998,No,U,20-29
3016,User Name for 3016,41,16,137967,434189,1,90489,803,1317,29,18169,36338,81760,No,M,40-49
2754,User Name for 2754,26,24,82094,67265,1,50993,746,4835,38,17004,34007,76516,No,F,20-29
1970,User Name for 1970,39,3,30309,41697,3,65201,693,2801,21,17587,31699,71322,No,M,30-39
2172,User Name for 2172,11,1,11120,0,0,47053,537,4639,28,0,0,0,Yes,M,Under 20
95,User Name for 95,56,16,26608,16888,1,50931,658,-2939,30,16008,32015,70432,No,U,50-59
295,User Name for 295,44,10,91072,216477,1,51429,750,10215,32,17632,35225,7046,No,F,40-49
1360,User Name for 1360,29,8,54001,22892,2,40212,713,4802,21,16461,32922,4939,Yes,M,20-29
2566,User Name for 2566,49,13,20048,45958,2,39130,623,-437,30,15447,30894,69512,No,U,40-49
299,User Name for 299,20,1,31327,0,0,20359,645,4774,33,0,0,6150,Yes,F,20-29
3567,User Name for 3567,11,1,26406,0,0,17109,609,-2476,33,0,0,0,Yes,M,Under 20
2375,User Name for 2375,31,4,100646,87897,0,50993,761,-1494,31,17450,34899,8725,No,M,30-39
296,User Name for 296,44,15,127324,145256,1,50997,750,-4070,21,18115,36230,7247,No,F,40-49
898,User Name for 898,25,3,19770,0,2,39123,592,-940,31,0,0,66772,Yes,M,20-29
3800,User Name for 3800,45,2,69099,50974,0,90467,658,1355,26,17220,34440,77489,No,M,40-49
2334,User Name for 2334,20,5,37077,0,1,90439,622,6232,30,0,0,6250,Yes,F,20-29
3574,User Name for 3574,5,1,3512,0,0,66953,515,4675,29,0,0,0,Yes,M,Under 20
346,User Name for 346,33,16,59509,43339,0,50998,708,3153,34,16714,33427,75212,Yes,M,30-39
3987,User Name for 3987,44,12,35713,74505,0,66953,688,6928,40,16211,32417,8105,No,F,40-49
48,User Name for 48,23,6,35602,0,0,39106,608,2354,23,0,0,7830,Yes,M,20-29
2157,User Name for 2157,47,15,63430,127429,1,52077,724,5597,29,17230,34268,77103,No,M,40-49
2484,User Name for 2484,58,2,59225,86132,0,50994,720,-2389,40,17244,34488,6899,No,F,50-59
1164,User Name for 1164,24,5,162409,79107,0,67059,701,5151,26,17967,35934,80851,No,U,20-29
3582,User Name for 3582,15,1,14268,0,0,69115,603,3257,31,0,0,0,Yes,M,Under 20
3244,User Name for 3244,44,8,188020,259786,0,52072,767,2944,28,18700,37400,7480,No,F,40-49
2804,User Name for 2804,31,12,23861,75975,0,56075,676,6067,30,0,30580,6116,Yes,M,30-39
1686,User Name for 1686,21,5,48451,67090,1,90475,728,-1120,23,16058,32115,72259,Yes,U,20-29
116,User Name for 116,47,4,124581,374905,2,50992,814,6374,14,18147,36293,9074,No,M,40-49
3416,User Name for 3416,61,8,16543,27268,0,10969,594,3001,21,15385,27268,6154,No,M,Over 60
2180,User Name for 2180,9,1,9459,0,0,67066,535,8669,33,0,0,0,Yes,M,Under 20
1175,User Name for 1175,24,23,116871,139535,0,56074,808,14804,28,18508,34952,78631,No,U,20-29
1925,User Name for 1925,44,10,104559,106606,0,50995,745,1580,25,17820,35639,7128,No,F,40-49
4039,User Name for 4039,37,2,200220,147612,2,50995,751,4049,29,18634,37267,7455,No,M,30-39
2091,User Name for 2091,23,5,33537,0,1,90452,648,291,20,0,0,6228,Yes,M,20-29
984,User Name for 984,41,20,57608,64407,2,50999,715,5162,25,16859,33718,8430,No,M,40-49
3490,User Name for 3490,56,4,117227,447334,0,90491,804,-2110,30,18232,36463,80219,No,U,50-59
1093,User Name for 1093,3,1,4744,0,0,90427,534,10489,31,0,0,0,Yes,M,Under 20
3251,User Name for 3251,20,1,41187,25489,2,50676,678,634,19,0,31562,7892,Yes,F,20-29
917,User Name for 917,77,7,4296,0,1,39112,529,1702,25,0,0,2,No,U,Over 60
301,User Name for 301,46,3,254024,853276,2,50991,755,10969,22,19194,38388,9598,No,F,40-49
2943,User Name for 2943,25,5,73691,94087,1,90432,713,462,17,16812,33623,73971,No,M,20-29
985,User Name for 985,43,10,85148,266784,1,51067,727,771,35,17490,34979,76954,No,M,40-49
2807,User Name for 2807,39,11,216159,425687,3,90419,809,-4642,31,18796,37592,84583,No,M,30-39
3138,User Name for 3138,19,1,19900,0,0,67068,553,2526,33,0,0,64487,Yes,M,Under 20
3252,User Name for 3252,20,8,110678,84085,1,90422,706,2227,25,17264,34528,75961,No,F,20-29
3963,User Name for 3963,48,2,39247,194384,0,90425,708,-4008,29,16435,32869,8218,No,U,40-49
1701,User Name for 1701,61,14,35013,155821,1,90457,665,3135,21,16519,33018,4953,No,M,Over 60
120,User Name for 120,45,11,72900,128473,0,50993,720,5090,33,17300,34600,8650,No,M,40-49
3736,User Name for 3736,29,3,76511,69913,0,50668,712,5929,31,16984,33967,76426,No,M,20-29
1980,User Name for 1980,33,26,129073,77878,0,90411,724,1624,25,17875,35750,7151,No,M,30-39
2665,User Name for 2665,15,1,2749,0,0,39112,534,9112,31,0,0,0,Yes,M,Under 20
1903,User Name for 1903,24,7,15596,0,1,66957,503,1782,17,0,0,65035,Yes,U,20-29
1211,User Name for 1211,40,11,89057,160191,2,50991,792,-4355,28,17490,34979,6996,No,F,40-49
98,User Name for 98,56,19,44733,31066,1,50994,661,219,27,16787,33573,6715,No,U,50-59
2577,User Name for 2577,47,12,85476,152435,1,90437,723,-2093,17,17581,35162,7034,No,M,40-49
2508,User Name for 2508,23,7,58519,35128,0,50936,717,1948,48,16405,32809,73821,Yes,M,20-29
4042,User Name for 4042,39,16,19085,25969,1,90437,691,8210,22,15156,25969,6063,No,M,30-39
1098,User Name for 1098,9,1,2530,0,0,90475,533,-2470,24,0,0,0,Yes,M,Under 20
2312,User Name for 2312,24,6,42325,126869,1,90435,735,5209,25,0,31899,71773,Yes,U,20-29
3994,User Name for 3994,40,12,85397,108833,0,90465,714,5861,27,17427,34853,78419,No,F,40-49
700,User Name for 700,49,6,56833,162330,6,40215,744,1619,30,17010,34020,5103,No,U,40-49
3395,User Name for 3395,25,3,87466,50412,1,50932,730,3778,31,17069,34138,6828,No,M,20-29
4044,User Name for 4044,31,21,80372,49997,2,50930,710,2596,21,17112,34224,6846,No,M,30-39
213,User Name for 213,7,1,6038,0,0,39120,513,9593,23,0,0,0,Yes,U,Under 20
308,User Name for 308,20,8,65504,24452,1,52080,738,4572,30,16477,24452,6592,No,F,20-29
1215,User Name for 1215,46,12,204124,280504,1,90441,758,4006,28,18866,37732,83010,No,F,40-49
2578,User Name for 2578,45,14,32316,17366,0,66955,625,4187,23,16080,17366,72359,No,M,40-49
555,User Name for 555,27,11,50679,86783,1,50990,700,6935,24,32416,240675,8928,Yes,M,20-29
