46.105.48.28,HOST_NAME in Allen Park 46.105.48.28,USA,MI,Allen Park,48101
79.202.188.48,HOST_NAME in Elmont 79.202.188.48,USA,NY,Elmont,11003
209.147.118.31,HOST_NAME in Bowling Green 209.147.118.31,USA,KY,Bowling Green,42104
13.523.21.47,HOST_NAME in Florence 13.523.21.47,USA,MS,Florence,39073
122.154.248.20,HOST_NAME in Adrian 122.154.248.20,USA,MI,Adrian,49221
162.246.57.58,HOST_NAME in Union City 162.246.57.58,USA,NJ,Union City,7087
170.130.111.178,HOST_NAME in Soledad 170.130.111.178,USA,CA,Soledad,93960
74.221.208.225,HOST_NAME in Old Zionsville 74.221.208.225,USA,PA,Old Zionsville,18099
176.28.49.247,HOST_NAME in Sioux City 176.28.49.247,USA,IA,Sioux City,51111
91.200.13.10,HOST_NAME in Grand Blanc 91.200.13.10,USA,MI,Grand Blanc,48439
87.342.82.57,HOST_NAME in Jamaica Plain 87.342.82.57,USA,MA,Jamaica Plain,2130
193.180.119.96,HOST_NAME in Lexington 193.180.119.96,USA,TN,Lexington,38351
31.223.185.114,HOST_NAME in New Albany 31.223.185.114,USA,MS,New Albany,38652
212.96.65.41,HOST_NAME in Ponca City 212.96.65.41,USA,OK,Ponca City,74604
184.154.67.71,HOST_NAME in Hazel Park 184.154.67.71,USA,MI,Hazel Park,48030
82.72.91.41,HOST_NAME in Rockaway 82.72.91.41,USA,NJ,Rockaway,7866
87.342.82.96,HOST_NAME in Norman 87.342.82.96,USA,OK,Norman,73072
37.58.100.144,HOST_NAME in Eagle Pass 37.58.100.144,USA,TX,Eagle Pass,78853
101.226.166.250,HOST_NAME in Oxford 101.226.166.250,USA,PA,Oxford,19363
81.205.208.155,HOST_NAME in Niobe 81.205.208.155,USA,NY,Niobe,14704
94.189.232.57,HOST_NAME in Sterling Heights 94.189.232.57,USA,MI,Sterling Heights,48314
87.342.82.101,HOST_NAME in Choctaw 87.342.82.101,USA,OK,Choctaw,73020
188.255.64.136,HOST_NAME in Woodville 188.255.64.136,USA,MA,Woodville,1752
91.236.75.262,HOST_NAME in Canton 91.236.75.262,USA,MS,Canton,39046
91.236.75.49,HOST_NAME in Bayonne 91.236.75.49,USA,NJ,Bayonne,7002
69.60.119.126,HOST_NAME in Rockford 69.60.119.126,USA,MI,Rockford,49351
5.135.240.158,HOST_NAME in Crossett 5.135.240.158,USA,AR,Crossett,71635
199.180.116.250,HOST_NAME in Anniston 199.180.116.250,USA,AL,Anniston,36207
23.232.151.222,HOST_NAME in Ridgewood 23.232.151.222,USA,NY,Ridgewood,11499
190.67.133.20,HOST_NAME in Kennett Square 190.67.133.20,USA,PA,Kennett Square,19348
188.24.25.225,HOST_NAME in Madison Heights 188.24.25.225,USA,MI,Madison Heights,48071
95.621.12.38,HOST_NAME in West Ridge 95.621.12.38,USA,AR,West Ridge,72316
46.984.13.24,HOST_NAME in Yorba Linda 46.984.13.24,USA,CA,Yorba Linda,92846
64.662.37.45,HOST_NAME in Winterville 64.662.37.45,USA,NC,Winterville,28590
89.42.249.120,HOST_NAME in Bixby 89.42.249.120,USA,OK,Bixby,74008
188.4.116.111,HOST_NAME in Oak Park 188.4.116.111,USA,MI,Oak Park,48237
176.115.41.243,HOST_NAME in Dallas 176.115.41.243,USA,OR,Dallas,97338
37.59.217.227,HOST_NAME in Trenton 37.59.217.227,USA,NJ,Trenton,8695
77.526.55.96,HOST_NAME in Old Hickory 77.526.55.96,USA,TN,Old Hickory,37138
186.203.211.67,HOST_NAME in Evanston 186.203.211.67,USA,IL,Evanston,60209
199.30.20.83,HOST_NAME in Madison Heights 199.30.20.83,USA,MI,Madison Heights,48071
5.254.138.219,HOST_NAME in Crystal Springs 5.254.138.219,USA,MS,Crystal Springs,39059
50.135.238.150,HOST_NAME in Corona 50.135.238.150,USA,NY,Corona,11368
23.94.99.30,HOST_NAME in Haltom City 23.94.99.30,USA,TX,Haltom City,76117
217.23.241.13,HOST_NAME in Stanley 217.23.241.13,USA,NC,Stanley,28164
213.240.67.144,HOST_NAME in Seminole 213.240.67.144,USA,OK,Seminole,74868
78.519.48.44,HOST_NAME in Pocasset 78.519.48.44,USA,OK,Pocasset,73023
62.93.45.21,HOST_NAME in Novi 62.93.45.21,USA,MI,Novi,48377
83.103.115.139,HOST_NAME in Washington 83.103.115.139,USA,NJ,Washington,7882
95.621.12.95,HOST_NAME in Moncks Corner 95.621.12.95,USA,SC,Moncks Corner,29461
91.123.201.129,HOST_NAME in Wilmette 91.123.201.129,USA,IL,Wilmette,60091
2.185.105.245,HOST_NAME in Woodland Hills 2.185.105.245,USA,CA,Woodland Hills,91394
176.63.190.67,HOST_NAME in Urbana 176.63.190.67,USA,AR,Urbana,71731
107.181.78.254,HOST_NAME in Livonia 107.181.78.254,USA,MI,Livonia,48236
5.10.83.48,HOST_NAME in Lexington 5.10.83.48,USA,NC,Lexington,27295
34.355.56.45,HOST_NAME in North Highlands 34.355.56.45,USA,CA,North Highlands,95660
25.654.29.22,HOST_NAME in Asheville 25.654.29.22,USA,NC,Asheville,28816
178.32.137.240,HOST_NAME in Ashland 178.32.137.240,USA,OR,Ashland,97520
14.207.160.263,HOST_NAME in Stennis Space Center 14.207.160.263,USA,MS,Stennis Space Center,39521
192.3.108.162,HOST_NAME in Stony Point 192.3.108.162,USA,NY,Stony Point,10980
93.82.23.59,HOST_NAME in Mount Pleasant 93.82.23.59,USA,MI,Mount Pleasant,48859
199.30.20.26,HOST_NAME in Kaukauna 199.30.20.26,USA,WI,Kaukauna,54130
157.55.39.14,HOST_NAME in Yukon 157.55.39.14,USA,OK,Yukon,73099
199.227.9.95,HOST_NAME in Yonkers 199.227.9.95,USA,NY,Yonkers,10581
53.256.33.99,HOST_NAME in South River 53.256.33.99,USA,NJ,South River,8862
91.99.2.12,HOST_NAME in Jackson 91.99.2.12,USA,MI,Jackson,49204
85.214.197.218,HOST_NAME in Wood Dale 85.214.197.218,USA,IL,Wood Dale,60567
154.0.160.116,HOST_NAME in Campbellsville 154.0.160.116,USA,KY,Campbellsville,42719
194.103.2.35,HOST_NAME in Blanchard 194.103.2.35,USA,OK,Blanchard,73010
125.26.190.120,HOST_NAME in Greenwood 125.26.190.120,USA,IN,Greenwood,46143
46.28.68.169,HOST_NAME in Temperance 46.28.68.169,USA,MI,Temperance,48182
187.205.111.231,HOST_NAME in Rego Park 187.205.111.231,USA,NY,Rego Park,11374
207.249.77.21,HOST_NAME in Tualatin 207.249.77.21,USA,OR,Tualatin,97062
78.163.53.226,HOST_NAME in Boone 78.163.53.226,USA,IA,Boone,50037
180.76.6.140,HOST_NAME in Woodbury 180.76.6.140,USA,NY,Woodbury,11597
23.584.56.62,HOST_NAME in Prattville 23.584.56.62,USA,AL,Prattville,36068
121.54.54.57,HOST_NAME in White Lake 121.54.54.57,USA,MI,White Lake,48386
11.333.22.21,HOST_NAME in Mays Landing 11.333.22.21,USA,NJ,Mays Landing,8330
83.9.138.198,HOST_NAME in Owasso 83.9.138.198,USA,OK,Owasso,74055
53.256.33.54,HOST_NAME in Santa Maria 53.256.33.54,USA,CA,Santa Maria,93458
192.3.108.188,HOST_NAME in Arden 192.3.108.188,USA,NC,Arden,28704
13.523.21.72,HOST_NAME in Lillington 13.523.21.72,USA,NC,Lillington,27546
95.621.12.50,HOST_NAME in High Point 95.621.12.50,USA,NC,High Point,27499
118.99.70.43,HOST_NAME in Crossett 118.99.70.43,USA,AR,Crossett,71635
188.244.184.204,HOST_NAME in Davenport 188.244.184.204,USA,FL,Davenport,33837
190.42.129.165,HOST_NAME in Tecumseh 190.42.129.165,USA,MI,Tecumseh,49286
173.232.104.262,HOST_NAME in East Amherst 173.232.104.262,USA,NY,East Amherst,14051
34.355.56.50,HOST_NAME in Wrightwood 34.355.56.50,USA,CA,Wrightwood,91798
177.19.103.122,HOST_NAME in Tenafly 177.19.103.122,USA,NJ,Tenafly,7670
187.155.24.130,HOST_NAME in Hope 187.155.24.130,USA,AR,Hope,71802
23.81.242.163,HOST_NAME in Fairburn 23.81.242.163,USA,GA,Fairburn,30213
178.191.78.235,HOST_NAME in Plymouth 178.191.78.235,USA,MI,Plymouth,48170
189.188.210.93,HOST_NAME in Sparta 189.188.210.93,USA,WI,Sparta,54656
96.44.178.198,HOST_NAME in Woodbury 96.44.178.198,USA,NY,Woodbury,11583
192.3.61.176,HOST_NAME in Wilsonville 192.3.61.176,USA,OR,Wilsonville,97070
38.561.28.63,HOST_NAME in North Augusta 38.561.28.63,USA,SC,North Augusta,29861
94.23.157.175,HOST_NAME in Portage 94.23.157.175,USA,MI,Portage,49081
78.519.48.33,HOST_NAME in Crestwood 78.519.48.33,USA,KY,Crestwood,40014
95.621.12.55,HOST_NAME in Swampscott 95.621.12.55,USA,MA,Swampscott,1907
77.41.88.183,HOST_NAME in Sterling 77.41.88.183,USA,VA,Sterling,20167
192.4.193.216,HOST_NAME in Mena 192.4.193.216,USA,AR,Mena,71953
198.23.174.45,HOST_NAME in Milan 198.23.174.45,USA,MI,Milan,48160
192.165.17.35,HOST_NAME in Pittsford 192.165.17.35,USA,NY,Pittsford,14534
178.32.6.180,HOST_NAME in Rockport 178.32.6.180,USA,TX,Rockport,78382
158.58.168.88,HOST_NAME in Highland Park 158.58.168.88,USA,NJ,Highland Park,8904
82.164.157.89,HOST_NAME in Grove 82.164.157.89,USA,OK,Grove,74345
213.87.120.250,HOST_NAME in Morton 213.87.120.250,USA,IL,Morton,61550
38.336.52.27,HOST_NAME in Wixom 38.336.52.27,USA,MI,Wixom,48393
62.116.36.107,HOST_NAME in Woodville 62.116.36.107,USA,MA,Woodville,1749
46.984.13.50,HOST_NAME in Woodland Hills 46.984.13.50,USA,CA,Woodland Hills,90267
167.160.115.189,HOST_NAME in Olmsted Falls 167.160.115.189,USA,OH,Olmsted Falls,44138
65.23.192.93,HOST_NAME in Saugerties 65.23.192.93,USA,NY,Saugerties,12477
88.22.190.53,HOST_NAME in Council Bluffs 88.22.190.53,USA,IA,Council Bluffs,51503
194.232.80.262,HOST_NAME in Holland 194.232.80.262,USA,MI,Holland,49424
199.30.25.233,HOST_NAME in Walnut Creek 199.30.25.233,USA,CA,Walnut Creek,94598
53.256.33.56,HOST_NAME in Abingdon 53.256.33.56,USA,MD,Abingdon,21009
122.31.234.194,HOST_NAME in Maple Shade 122.31.234.194,USA,NJ,Maple Shade,8052
199.30.24.47,HOST_NAME in Platter 199.30.24.47,USA,OK,Platter,74702
187.108.192.74,HOST_NAME in La Grande 187.108.192.74,USA,OR,La Grande,97850
38.336.52.57,HOST_NAME in Bedford 38.336.52.57,USA,MI,Bedford,49018
194.71.223.92,HOST_NAME in Sedro Woolley 194.71.223.92,USA,WA,Sedro Woolley,98284
117.5.95.145,HOST_NAME in Waukesha 117.5.95.145,USA,WI,Waukesha,53189
62.133.200.60,HOST_NAME in Pelham 62.133.200.60,USA,AL,Pelham,35124
27.123.220.226,HOST_NAME in Hope 27.123.220.226,USA,AR,Hope,71802
2.189.64.255,HOST_NAME in Stony Point 2.189.64.255,USA,NY,Stony Point,10980
188.158.56.244,HOST_NAME in Belle Vernon 188.158.56.244,USA,PA,Belle Vernon,15012
80.120.174.12,HOST_NAME in Escanaba 80.120.174.12,USA,MI,Escanaba,49829
38.561.28.76,HOST_NAME in Wetumpka 38.561.28.76,USA,AL,Wetumpka,36093
194.79.61.259,HOST_NAME in Mount Olive 194.79.61.259,USA,NC,Mount Olive,28365
58.187.127.141,HOST_NAME in Guthrie 58.187.127.141,USA,OK,Guthrie,73044
78.519.48.41,HOST_NAME in Lumberton 78.519.48.41,USA,NC,Lumberton,28360
189.154.1.131,HOST_NAME in Rockford 189.154.1.131,USA,MI,Rockford,49351
99.229.198.119,HOST_NAME in Klamath Falls 99.229.198.119,USA,OR,Klamath Falls,97603
113.187.4.207,HOST_NAME in Fort Lauderdale 113.187.4.207,USA,FL,Fort Lauderdale,33394
50.115.224.98,HOST_NAME in Johnson City 50.115.224.98,USA,NY,Johnson City,13790
190.52.38.101,HOST_NAME in Iowa Park 190.52.38.101,USA,TX,Iowa Park,76367
38.561.28.107,HOST_NAME in Ottumwa 38.561.28.107,USA,IA,Ottumwa,52501
11.333.22.61,HOST_NAME in East Brunswick 11.333.22.61,USA,NJ,East Brunswick,8816
182.118.25.220,HOST_NAME in White Pine 182.118.25.220,USA,MI,White Pine,49971
92.482.33.63,HOST_NAME in Winnetka 92.482.33.63,USA,IL,Winnetka,60093
213.87.240.18,HOST_NAME in Indio 213.87.240.18,USA,CA,Indio,92203
34.355.56.66,HOST_NAME in Woodland Hills 34.355.56.66,USA,CA,Woodland Hills,91330
96.692.61.56,HOST_NAME in Pocasset 96.692.61.56,USA,OK,Pocasset,73023
24.132.246.143,HOST_NAME in Wyckoff 24.132.246.143,USA,NJ,Wyckoff,7481
109.92.232.130,HOST_NAME in Saint Joseph 109.92.232.130,USA,MI,Saint Joseph,49085
26.236.45.42,HOST_NAME in Salisbury 26.236.45.42,USA,MD,Salisbury,21804
95.105.119.53,HOST_NAME in Wausau 95.105.119.53,USA,WI,Wausau,54403
24.135.202.155,HOST_NAME in Marshalltown 24.135.202.155,USA,IA,Marshalltown,50158
204.44.92.148,HOST_NAME in Seymour 204.44.92.148,USA,TN,Seymour,37865
109.69.232.70,HOST_NAME in Sand Springs 109.69.232.70,USA,OK,Sand Springs,74063
186.59.185.25,HOST_NAME in Wendell 186.59.185.25,USA,NC,Wendell,27591
52.566.26.13,HOST_NAME in Zeeland 52.566.26.13,USA,MI,Zeeland,49464
204.93.60.97,HOST_NAME in Sumter 204.93.60.97,USA,SC,Sumter,29154
83.187.178.71,HOST_NAME in Redmond 83.187.178.71,USA,OR,Redmond,97756
85.99.212.110,HOST_NAME in Rock Island 85.99.212.110,USA,IL,Rock Island,61299
78.519.48.63,HOST_NAME in Monticello 78.519.48.63,USA,KY,Monticello,42633
95.154.94.37,HOST_NAME in Saddle Brook 95.154.94.37,USA,NJ,Saddle Brook,7663
118.232.222.143,HOST_NAME in Adrian 118.232.222.143,USA,MI,Adrian,49221
173.44.59.81,HOST_NAME in West Palm Beach 173.44.59.81,USA,FL,West Palm Beach,33430
62.24.181.143,HOST_NAME in Tomball 62.24.181.143,USA,TX,Tomball,77377
173.213.82.164,HOST_NAME in Woodburn 173.213.82.164,USA,OR,Woodburn,97071
50.28.48.172,HOST_NAME in Wyandanch 50.28.48.172,USA,NY,Wyandanch,11798
217.69.133.252,HOST_NAME in Tahlequah 217.69.133.252,USA,OK,Tahlequah,74465
11.333.22.81,HOST_NAME in Vincentown 11.333.22.81,USA,NJ,Vincentown,8088
52.566.26.49,HOST_NAME in Hialeah 52.566.26.49,USA,FL,Hialeah,33018
82.99.197.172,HOST_NAME in Exeter 82.99.197.172,USA,CA,Exeter,93221
108.62.71.32,HOST_NAME in Senatobia 108.62.71.32,USA,MS,Senatobia,38668
42.117.124.65,HOST_NAME in Cumberland 42.117.124.65,USA,MD,Cumberland,21505
77.119.2.77,HOST_NAME in Rock Island 77.119.2.77,USA,IL,Rock Island,61266
26.328.42.80,HOST_NAME in Yaphank 26.328.42.80,USA,NY,Yaphank,11733
85.124.38.60,HOST_NAME in Flushing 85.124.38.60,USA,MI,Flushing,48433
188.231.136.125,HOST_NAME in Centralia 188.231.136.125,USA,WA,Centralia,98531
25.654.29.77,HOST_NAME in Mount Olive 25.654.29.77,USA,NC,Mount Olive,28365
182.118.25.223,HOST_NAME in Tulsa 182.118.25.223,USA,OK,Tulsa,74194
89.144.192.255,HOST_NAME in Woodland Hills 89.144.192.255,USA,CA,Woodland Hills,91495
5.135.39.153,HOST_NAME in Hillsdale 5.135.39.153,USA,OK,Hillsdale,73706
176.31.198.246,HOST_NAME in Rutherfordton 176.31.198.246,USA,NC,Rutherfordton,28139
52.566.26.74,HOST_NAME in Washington 52.566.26.74,USA,MI,Washington,48095
46.207.172.69,HOST_NAME in Keokuk 46.207.172.69,USA,IA,Keokuk,52632
117.217.171.133,HOST_NAME in Madison 117.217.171.133,USA,IN,Madison,47250
50.31.107.197,HOST_NAME in Chicopee 50.31.107.197,USA,MA,Chicopee,1022
85.31.154.48,HOST_NAME in Morton Grove 85.31.154.48,USA,IL,Morton Grove,60053
89.645.87.35,HOST_NAME in Lakehurst 89.645.87.35,USA,NJ,Lakehurst,8733
200.253.165.148,HOST_NAME in Seffner 200.253.165.148,USA,FL,Seffner,33584
91.114.247.125,HOST_NAME in Grand Blanc 91.114.247.125,USA,MI,Grand Blanc,48439
37.58.52.24,HOST_NAME in Tomball 37.58.52.24,USA,TX,Tomball,77377
75.119.230.238,HOST_NAME in Hermiston 75.119.230.238,USA,OR,Hermiston,97838
107.155.119.156,HOST_NAME in Crestwood 107.155.119.156,USA,KY,Crestwood,40014
107.158.23.259,HOST_NAME in Mineola 107.158.23.259,USA,NY,Mineola,11501
117.0.224.83,HOST_NAME in West Ridge 117.0.224.83,USA,AR,West Ridge,72316
11.333.22.30,HOST_NAME in Canton 11.333.22.30,USA,MS,Canton,39046
113.212.69.254,HOST_NAME in Saint Clair Shores 113.212.69.254,USA,MI,Saint Clair Shores,48082
187.163.211.83,HOST_NAME in Travelers Rest 187.163.211.83,USA,SC,Travelers Rest,29690
92.482.33.100,HOST_NAME in Kaukauna 92.482.33.100,USA,WI,Kaukauna,54130
162.221.191.90,HOST_NAME in Puyallup 162.221.191.90,USA,WA,Puyallup,98375
83.215.15.111,HOST_NAME in Basking Ridge 83.215.15.111,USA,NJ,Basking Ridge,7920
189.25.6.196,HOST_NAME in Baker City 189.25.6.196,USA,OR,Baker City,97814
219.140.116.80,HOST_NAME in Cushing 219.140.116.80,USA,OK,Cushing,74023
170.130.111.91,HOST_NAME in Northville 170.130.111.91,USA,MI,Northville,48167
112.134.167.134,HOST_NAME in Yorba Linda 112.134.167.134,USA,CA,Yorba Linda,92838
86.38.12.165,HOST_NAME in New Hartford 86.38.12.165,USA,NY,New Hartford,13413
11.333.22.95,HOST_NAME in Clackamas 11.333.22.95,USA,OR,Clackamas,97015
26.236.46.82,HOST_NAME in Mount Airy 26.236.46.82,USA,NC,Mount Airy,27030
117.199.232.31,HOST_NAME in Waukegan 117.199.232.31,USA,IL,Waukegan,60087
200.161.240.261,HOST_NAME in Plainwell 200.161.240.261,USA,MI,Plainwell,49080
46.165.60.243,HOST_NAME in Crawfordsville 46.165.60.243,USA,IN,Crawfordsville,47939
1.164.52.134,HOST_NAME in Parkville 1.164.52.134,USA,MD,Parkville,21234
77.526.55.71,HOST_NAME in Reedley 77.526.55.71,USA,CA,Reedley,93654
79.133.200.69,HOST_NAME in Webster 79.133.200.69,USA,NY,Webster,14580
89.645.87.14,HOST_NAME in Wrightsville 89.645.87.14,USA,AR,Wrightsville,72078
23.94.245.216,HOST_NAME in Saline 23.94.245.216,USA,MI,Saline,48176
177.158.48.165,HOST_NAME in Edmond 177.158.48.165,USA,OK,Edmond,73083
212.24.157.75,HOST_NAME in Yaphank 212.24.157.75,USA,NY,Yaphank,11953
37.0.121.180,HOST_NAME in Irvine 37.0.121.180,USA,KY,Irvine,40336
91.195.124.201,HOST_NAME in Brandon 91.195.124.201,USA,MS,Brandon,39047
13.523.21.55,HOST_NAME in Troy 13.523.21.55,USA,AL,Troy,36082
69.90.163.149,HOST_NAME in Wood Dale 69.90.163.149,USA,IL,Wood Dale,60106
5.10.83.35,HOST_NAME in Joliet 5.10.83.35,USA,IL,Joliet,60436
87.118.118.132,HOST_NAME in Southgate 87.118.118.132,USA,MI,Southgate,48195
187.240.114.262,HOST_NAME in Lynden 187.240.114.262,USA,WA,Lynden,98264
46.206.70.222,HOST_NAME in Abingdon 46.206.70.222,USA,MD,Abingdon,21009
87.97.35.175,HOST_NAME in Portland 87.97.35.175,USA,OR,Portland,97299
89.645.87.50,HOST_NAME in Keyport 89.645.87.50,USA,NJ,Keyport,7735
62.210.136.127,HOST_NAME in Midland 62.210.136.127,USA,MI,Midland,48686
175.140.89.199,HOST_NAME in Wilbraham 175.140.89.199,USA,MA,Wilbraham,1095
108.168.250.25,HOST_NAME in Woodburn 108.168.250.25,USA,OR,Woodburn,97071
89.645.87.99,HOST_NAME in Stilwell 89.645.87.99,USA,OK,Stilwell,74960
87.342.82.90,HOST_NAME in Wentworth 87.342.82.90,USA,NC,Wentworth,27323
94.242.237.89,HOST_NAME in Dansville 94.242.237.89,USA,NY,Dansville,14437
81.94.196.60,HOST_NAME in Royal Oak 81.94.196.60,USA,MI,Royal Oak,48073
53.256.33.76,HOST_NAME in Mechanicsville 53.256.33.76,USA,MD,Mechanicsville,20659
2.146.116.221,HOST_NAME in Warner Springs 2.146.116.221,USA,CA,Warner Springs,91921
188.240.129.123,HOST_NAME in Kewanee 188.240.129.123,USA,IL,Kewanee,61443
190.254.1.210,HOST_NAME in Walnut Creek 190.254.1.210,USA,CA,Walnut Creek,94850
56.321.59.49,HOST_NAME in Gladstone 56.321.59.49,USA,OR,Gladstone,97027
99.10.177.106,HOST_NAME in Concord 99.10.177.106,USA,NC,Concord,28027
107.201.57.184,HOST_NAME in Antioch 107.201.57.184,USA,CA,Antioch,94531
136.0.120.240,HOST_NAME in Sturgis 136.0.120.240,USA,MI,Sturgis,49091
190.233.30.122,HOST_NAME in Snohomish 190.233.30.122,USA,WA,Snohomish,98296
56.321.59.64,HOST_NAME in Waterloo 56.321.59.64,USA,IA,Waterloo,50614
217.168.16.34,HOST_NAME in Hamburg 217.168.16.34,USA,NY,Hamburg,14075
198.100.144.229,HOST_NAME in Siloam Springs 198.100.144.229,USA,AR,Siloam Springs,72761
197.228.40.128,HOST_NAME in Fort Valley 197.228.40.128,USA,GA,Fort Valley,31030
87.929.56.48,HOST_NAME in North Richland Hills 87.929.56.48,USA,TX,North Richland Hills,76182
186.202.183.193,HOST_NAME in Niles 186.202.183.193,USA,MI,Niles,49104
217.252.202.116,HOST_NAME in Oceanville 217.252.202.116,USA,NJ,Oceanville,8405
80.75.55.145,HOST_NAME in Sioux City 80.75.55.145,USA,IA,Sioux City,51111
43.521.76.42,HOST_NAME in Williamsburg 43.521.76.42,USA,KY,Williamsburg,40769
187.150.110.68,HOST_NAME in Wood Dale 187.150.110.68,USA,IL,Wood Dale,60570
80.99.225.205,HOST_NAME in Vashon 80.99.225.205,USA,WA,Vashon,98082
84.200.8.187,HOST_NAME in Bardstown 84.200.8.187,USA,KY,Bardstown,40004
109.234.161.43,HOST_NAME in Northville 109.234.161.43,USA,MI,Northville,48167
109.160.88.11,HOST_NAME in Yazoo City 109.160.88.11,USA,MS,Yazoo City,39194
46.227.70.210,HOST_NAME in Lenoir City 46.227.70.210,USA,TN,Lenoir City,37772
55.621.32.11,HOST_NAME in Elgin 55.621.32.11,USA,IL,Elgin,60123
89.144.207.206,HOST_NAME in Worth 89.144.207.206,USA,IL,Worth,60104
157.55.33.109,HOST_NAME in Latonia 157.55.33.109,USA,KY,Latonia,41015
92.112.107.163,HOST_NAME in Little Neck 92.112.107.163,USA,NY,Little Neck,11363
64.119.130.199,HOST_NAME in Warren 64.119.130.199,USA,MI,Warren,48046
94.209.240.20,HOST_NAME in White Hall 94.209.240.20,USA,AR,White Hall,71612
53.256.33.106,HOST_NAME in Pasadena 53.256.33.106,USA,MD,Pasadena,21062
16.524.78.85,HOST_NAME in Lemoore 16.524.78.85,USA,CA,Lemoore,93232
199.172.240.229,HOST_NAME in Islip 199.172.240.229,USA,NY,Islip,11751
178.33.149.63,HOST_NAME in Platter 178.33.149.63,USA,OK,Platter,74702
53.256.33.89,HOST_NAME in Yorba Linda 53.256.33.89,USA,CA,Yorba Linda,92652
87.929.56.33,HOST_NAME in Prineville 87.929.56.33,USA,OR,Prineville,97754
66.249.66.138,HOST_NAME in South Lyon 66.249.66.138,USA,MI,South Lyon,48178
212.85.44.21,HOST_NAME in Richardson 212.85.44.21,USA,TX,Richardson,75187
95.57.10.250,HOST_NAME in Haddonfield 95.57.10.250,USA,NJ,Haddonfield,8033
110.137.81.144,HOST_NAME in Plymouth 110.137.81.144,USA,IN,Plymouth,46563
87.146.217.57,HOST_NAME in Saint Charles 87.146.217.57,USA,IL,Saint Charles,60175
85.25.91.170,HOST_NAME in San Luis Obispo 85.25.91.170,USA,CA,San Luis Obispo,93483
170.130.111.248,HOST_NAME in Immokalee 170.130.111.248,USA,FL,Immokalee,34143
62.46.177.90,HOST_NAME in Mcminnville 62.46.177.90,USA,OR,Mcminnville,97128
66.118.157.243,HOST_NAME in Franklin 66.118.157.243,USA,MI,Franklin,48025
172.255.81.94,HOST_NAME in Kingstree 172.255.81.94,USA,SC,Kingstree,29556
194.71.224.245,HOST_NAME in Normal 194.71.224.245,USA,IL,Normal,61790
54.623.38.42,HOST_NAME in West Columbia 54.623.38.42,USA,SC,West Columbia,29172
86.99.139.201,HOST_NAME in Pocahontas 86.99.139.201,USA,AR,Pocahontas,72455
122.169.164.253,HOST_NAME in Carroll 122.169.164.253,USA,IA,Carroll,51401
62.218.62.43,HOST_NAME in Sturgis 62.218.62.43,USA,MI,Sturgis,49091
64.191.119.75,HOST_NAME in Yaphank 64.191.119.75,USA,NY,Yaphank,11946
82.169.199.176,HOST_NAME in Selma 82.169.199.176,USA,NC,Selma,27576
91.108.180.54,HOST_NAME in Stephenville 91.108.180.54,USA,TX,Stephenville,76402
86.220.41.50,HOST_NAME in College Station 86.220.41.50,USA,TX,College Station,77845
190.201.12.148,HOST_NAME in Gwynn Oak 190.201.12.148,USA,MD,Gwynn Oak,21207
199.180.116.242,HOST_NAME in Texola 199.180.116.242,USA,OK,Texola,73648
190.210.162.51,HOST_NAME in Jonesboro 190.210.162.51,USA,AR,Jonesboro,72404
107.170.177.81,HOST_NAME in Livonia 107.170.177.81,USA,MI,Livonia,48112
66.249.64.21,HOST_NAME in Fletcher 66.249.64.21,USA,NC,Fletcher,28732
85.238.168.108,HOST_NAME in Dickson 85.238.168.108,USA,TN,Dickson,37056
71.230.80.51,HOST_NAME in Wood Dale 71.230.80.51,USA,IL,Wood Dale,60199
58.596.21.82,HOST_NAME in Sherwood 58.596.21.82,USA,OR,Sherwood,97140
46.53.193.213,HOST_NAME in Henderson 46.53.193.213,USA,NC,Henderson,27536
176.31.124.219,HOST_NAME in Trenton 176.31.124.219,USA,MI,Trenton,48183
217.195.202.11,HOST_NAME in Worth 217.195.202.11,USA,IL,Worth,60065
87.562.24.17,HOST_NAME in Woodland Hills 87.562.24.17,USA,CA,Woodland Hills,91495
46.246.38.55,HOST_NAME in Lansdale 46.246.38.55,USA,PA,Lansdale,19446
86.152.85.190,HOST_NAME in Safety Harbor 86.152.85.190,USA,FL,Safety Harbor,34695
87.11.17.246,HOST_NAME in Troutdale 87.11.17.246,USA,OR,Troutdale,97060
182.187.113.166,HOST_NAME in Sacramento 182.187.113.166,USA,CA,Sacramento,95743
81.3.214.206,HOST_NAME in Council Bluffs 81.3.214.206,USA,IA,Council Bluffs,51503
186.219.183.75,HOST_NAME in Pinckney 186.219.183.75,USA,MI,Pinckney,48169
174.90.50.77,HOST_NAME in Avenel 174.90.50.77,USA,NJ,Avenel,7001
77.222.40.33,HOST_NAME in Sunnyside 77.222.40.33,USA,NY,Sunnyside,11104
1.55.119.243,HOST_NAME in Grafton 1.55.119.243,USA,WI,Grafton,53024
58.596.21.102,HOST_NAME in Senatobia 58.596.21.102,USA,MS,Senatobia,38668
108.163.228.139,HOST_NAME in Wood Dale 108.163.228.139,USA,IL,Wood Dale,60570
213.47.210.130,HOST_NAME in Woodbury 213.47.210.130,USA,NY,Woodbury,11542
176.212.55.45,HOST_NAME in Canton 176.212.55.45,USA,MI,Canton,48188
93.118.67.143,HOST_NAME in Yelm 93.118.67.143,USA,WA,Yelm,98597
