71957,34.550661,-93.585206,Mount Ida,AR,Montgomery,USA
38371,35.467143,-88.298898,Sardis,TN,Henderson,USA
73401,34.156627,-97.179214,Ardmore,OK,Carter,USA
71960,34.474709,-93.669613,Norman,AR,Montgomery,USA
38376,35.126018,-88.346807,Shiloh,TN,Hardin,USA
73481,34.288884,-97.248074,Tussy,OK,Carter,USA
71961,34.597982,-93.803388,Oden,AR,Montgomery,USA
38380,35.785097,-88.041426,Sugar Tree,TN,Decatur,USA
73487,34.288884,-97.248074,Tussy,OK,Carter,USA
71965,34.651272,-93.740852,Pencil Bluff,AR,Montgomery,USA
38381,35.343473,-88.942458,Toone,TN,Hardeman,USA
73435,34.288884,-97.248074,Tussy,OK,Carter,USA
71966,34.542995,-93.664630,Oden,AR,Montgomery,USA
38388,35.768119,-88.348263,Wildersville,TN,Henderson,USA
73437,34.288884,-97.248074,Tussy,OK,Carter,USA
71969,34.653145,-93.614286,Sims,AR,Montgomery,USA
38389,36.135364,-89.111653,Yorkville,TN,Gibson,USA
73403,34.288884,-97.248074,Tussy,OK,Carter,USA
71970,34.673248,-93.530270,Story,AR,Montgomery,USA
38449,35.055109,-86.883959,Ardmore,TN,Giles,USA
73402,34.288884,-97.248074,Tussy,OK,Carter,USA
97078,45.451976,-122.789257,Beaverton,OR,Washington,USA
38461,35.627022,-87.294020,Hampshire,TN,Maury,USA
73488,34.288884,-97.248074,Tussy,OK,Carter,USA
97106,45.594526,-123.138952,Banks,OR,Washington,USA
38472,35.254073,-87.023994,Lynnville,TN,Giles,USA
38473,35.036274,-87.150744,Minor Hill,TN,Giles,USA
97109,45.728555,-123.177864,Buxton,OR,Washington,USA
73432,34.310191,-96.670349,Mill Creek,OK,Johnston,USA
38475,35.264369,-88.053366,Olivehill,TN,Hardin,USA
97113,45.600635,-122.920629,Cornelius,OR,Washington,USA
74856,34.310191,-96.670349,Mill Creek,OK,Johnston,USA
38477,35.093795,-87.000953,Prospect,TN,Giles,USA
97116,45.598052,-123.181800,Forest Grove,OR,Washington,USA
74530,34.310191,-96.670349,Mill Creek,OK,Johnston,USA
38478,35.217373,-87.015664,Pulaski,TN,Giles,USA
97117,45.604204,-123.269580,Gales Creek,OR,Washington,USA
73450,34.310191,-96.670349,Mill Creek,OK,Johnston,USA
38543,36.364735,-85.189932,Alpine,TN,Overton,USA
97119,45.466171,-123.149974,Gaston,OR,Washington,USA
73012,34.485320,-97.852223,Loco,OK,Stephens,USA
38554,36.244711,-85.160197,Crawford,TN,Overton,USA
97123,45.458397,-122.977963,Hillsboro,OR,Washington,USA
73536,34.485320,-97.852223,Loco,OK,Stephens,USA
38559,35.835572,-85.519057,Doyle,TN,White,USA
97124,45.623370,-122.953316,Hillsboro,OR,Washington,USA
38560,36.218759,-85.862182,Elmwood,TN,Smith,USA
73425,34.485320,-97.852223,Loco,OK,Stephens,USA
97125,45.659193,-123.191739,Manning,OR,Washington,USA
38567,36.138347,-85.914313,Hickman,TN,Smith,USA
73575,34.485320,-97.852223,Loco,OK,Stephens,USA
38570,36.385190,-85.329392,Livingston,TN,Overton,USA
97133,45.668573,-123.028124,North Plains,OR,Washington,USA
73442,34.485320,-97.852223,Loco,OK,Stephens,USA
38577,36.532956,-84.951245,Pall Mall,TN,Fentress,USA
97140,45.371478,-122.874613,Sherwood,OR,Washington,USA
73434,34.485320,-97.852223,Loco,OK,Stephens,USA
38587,35.866476,-85.609235,Walling,TN,White,USA
97144,45.740988,-123.299311,Timber,OR,Washington,USA
38589,36.282181,-85.091312,Wilder,TN,Fentress,USA
73453,33.894135,-97.247886,Thackerville,OK,Love,USA
97223,45.447390,-122.795294,Portland,OR,Washington,USA
37015,36.297807,-87.083657,Ashland City,TN,Cheatham,USA
73441,33.894135,-97.247886,Thackerville,OK,Love,USA
97224,45.409448,-122.801400,Portland,OR,Washington,USA
37016,35.933832,-86.112561,Auburntown,TN,Cannon,USA
73459,33.894135,-97.247886,Thackerville,OK,Love,USA
97225,45.498473,-122.778659,Portland,OR,Washington,USA
37018,35.643787,-86.183248,Beechgrove,TN,Coffee,USA
73449,33.971979,-96.457371,Mead,OK,Bryan,USA
97229,45.548317,-122.827561,Portland,OR,Washington,USA
37020,35.580793,-86.399852,Bell Buckle,TN,Bedford,USA
73458,34.304534,-97.134372,Springer,OK,Carter,USA
25279,38.824924,-81.706650,Statts Mills,WV,Jackson,USA
37025,35.921710,-87.348964,Bon Aqua,TN,Hickman,USA
73540,34.630879,-98.457646,Meers,OK,Comanche,USA
25252,38.824924,-81.706650,Statts Mills,WV,Jackson,USA
37026,35.701738,-86.107742,Bradyville,TN,Cannon,USA
73557,34.630879,-98.457646,Meers,OK,Comanche,USA
25264,38.824924,-81.706650,Statts Mills,WV,Jackson,USA
37028,36.584621,-87.843106,Bumpus Mills,TN,Stewart,USA
73558,34.630879,-98.457646,Meers,OK,Comanche,USA
25244,38.824924,-81.706650,Statts Mills,WV,Jackson,USA
37031,36.380555,-86.310674,Castalian Springs,TN,Sumner,USA
73502,34.630879,-98.457646,Meers,OK,Comanche,USA
25231,38.824924,-81.706650,Statts Mills,WV,Jackson,USA
37032,36.521638,-87.008437,Cedar Hill,TN,Robertson,USA
73506,34.630879,-98.457646,Meers,OK,Comanche,USA
39595,30.441072,-88.634482,Pascagoula,MS,Jackson,USA
37035,36.376837,-87.112668,Chapmansboro,TN,Cheatham,USA
39568,30.441072,-88.634482,Pascagoula,MS,Jackson,USA
73530,34.242236,-99.076314,Davidson,OK,Tillman,USA
37037,35.695974,-86.368041,Christiana,TN,Rutherford,USA
39566,30.441072,-88.634482,Pascagoula,MS,Jackson,USA
73541,34.826905,-98.228076,Fletcher,OK,Comanche,USA
37046,35.790897,-86.726133,College Grove,TN,Williamson,USA
39552,30.441072,-88.634482,Pascagoula,MS,Jackson,USA
73547,34.950884,-99.394148,Granite,OK,Greer,USA
37048,36.485607,-86.528398,Cottontown,TN,Sumner,USA
73553,34.381102,-98.923769,Loveland,OK,Tillman,USA
39569,30.441072,-88.634482,Pascagoula,MS,Jackson,USA
37050,36.452109,-87.701641,Cumberland City,TN,Stewart,USA
40467,37.416008,-83.993588,Peoples,KY,Jackson,USA
73551,34.381102,-98.923769,Loveland,OK,Tillman,USA
37051,36.272071,-87.391396,Cumberland Furnace,TN,Dickson,USA
40421,37.416008,-83.993588,Peoples,KY,Jackson,USA
73564,34.850598,-99.021205,Roosevelt,OK,Kiowa,USA
37057,36.358212,-86.037379,Dixon Springs,TN,Smith,USA
49203,42.186861,-84.464710,Jackson,MI,Jackson,USA
73566,34.673689,-98.952390,Snyder,OK,Kiowa,USA
49230,42.160388,-84.388821,Brooklyn,MI,Jackson,USA
37059,35.993753,-85.945143,Dowelltown,TN,Dekalb,USA
73627,35.269460,-99.680146,Texola,OK,Beckham,USA
49234,42.119607,-84.369085,Clarklake,MI,Jackson,USA
37078,35.923959,-87.810501,Hurricane Mills,TN,Humphreys,USA
73648,35.269460,-99.680146,Texola,OK,Beckham,USA
49237,42.186022,-84.641897,Concord,MI,Jackson,USA
37079,36.490214,-87.697982,Indian Mound,TN,Stewart,USA
73668,35.269460,-99.680146,Texola,OK,Beckham,USA
49241,42.111258,-84.601588,Hanover,MI,Jackson,USA
37082,36.189656,-87.089254,Kingston Springs,TN,Cheatham,USA
73666,35.717616,-99.682177,Sweetwater,OK,Roger Mills,USA
49246,42.131129,-84.479081,Horton,MI,Jackson,USA
37085,35.936886,-86.291678,Lascassas,TN,Rutherford,USA
73638,35.717616,-99.682177,Sweetwater,OK,Roger Mills,USA
49254,42.208747,-84.465922,Michigan Center,MI,Jackson,USA
37098,35.850248,-87.312683,Lyles,TN,Hickman,USA
49261,42.164338,-84.245750,Napoleon,MI,Jackson,USA
73642,35.717616,-99.682177,Sweetwater,OK,Roger Mills,USA
37101,36.066188,-87.659245,Mc Ewen,TN,Humphreys,USA
49263,42.158189,-84.183828,Norvell,MI,Jackson,USA
73639,35.623890,-98.912212,Custer City,OK,Custer,USA
37149,35.803620,-86.148505,Readyville,TN,Cannon,USA
52030,42.164053,-90.610740,Andrew,IA,Jackson,USA
73644,35.320621,-99.624253,Elk City,OK,Beckham,USA
52031,42.207444,-90.491920,Bellevue,IA,Jackson,USA
37150,36.517717,-85.866182,Red Boiling Springs,TN,Macon,USA
73658,35.932840,-98.706518,Oakwood,OK,Dewey,USA
37151,36.314537,-86.045992,Riddleton,TN,Smith,USA
52060,42.198070,-90.605827,Maquoketa,IA,Jackson,USA
73659,35.854883,-98.966584,Putnam,OK,Dewey,USA
37152,36.402548,-86.772247,Ridgetop,TN,Robertson,USA
52064,42.120881,-90.329993,Miles,IA,Jackson,USA
73673,34.920817,-99.567494,Willow,OK,Greer,USA
37165,36.283543,-87.458058,Slayden,TN,Dickson,USA
52069,42.076366,-90.432502,Preston,IA,Jackson,USA
73701,36.402681,-97.843091,Enid,OK,Garfield,USA
37313,35.351615,-85.700310,Coalmont,TN,Grundy,USA
52070,42.093989,-90.360035,Sabula,IA,Jackson,USA
73703,36.398065,-97.943813,Enid,OK,Garfield,USA
37332,35.531335,-84.945661,Evensville,TN,Rhea,USA
52074,42.098358,-90.478972,Spragueville,IA,Jackson,USA
73717,36.826594,-98.640045,Alva,OK,Woods,USA
37339,35.385223,-85.653738,Gruetli Laager,TN,Grundy,USA
52075,42.164766,-90.498366,Springbrook,IA,Jackson,USA
73718,36.246582,-98.185445,Ames,OK,Major,USA
37657,36.027038,-82.545757,Flag Pond,TN,Unicoi,USA
52207,42.120007,-90.816341,Baldwin,IA,Jackson,USA
37687,36.219570,-82.097785,Roan Mountain,TN,Carter,USA
73728,36.665351,-98.366783,Cherokee,OK,Alfalfa,USA
52309,42.138940,-90.864621,Monmouth,IA,Jackson,USA
73735,36.307449,-98.041820,Drummond,OK,Garfield,USA
37701,35.815758,-83.987698,Alcoa,TN,Blount,USA
57547,43.691966,-101.601609,Wanblee,SD,Jackson,USA
73756,35.945046,-97.942225,Omega,OK,Kingfisher,USA
37710,36.162585,-84.299217,Briceville,TN,Anderson,USA
57577,43.691966,-101.601609,Wanblee,SD,Jackson,USA
73764,35.945046,-97.942225,Omega,OK,Kingfisher,USA
37711,36.314262,-83.121290,Bulls Gap,TN,Hawkins,USA
57521,43.691966,-101.601609,Wanblee,SD,Jackson,USA
37713,36.104208,-83.121619,Bybee,TN,Cocke,USA
73768,36.379012,-98.243516,Ringwood,OK,Major,USA
57750,43.691966,-101.601609,Wanblee,SD,Jackson,USA
37714,36.302779,-84.202980,Caryville,TN,Campbell,USA
64121,39.035038,-94.356728,Kansas City,MO,Jackson,USA
73801,36.438017,-99.442977,Woodward,OK,Woodward,USA
64142,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37715,36.560275,-83.947827,Clairfield,TN,Claiborne,USA
64148,39.035038,-94.356728,Kansas City,MO,Jackson,USA
73802,36.431095,-99.534157,Woodward,OK,Woodward,USA
37724,36.556666,-83.690318,Cumberland Gap,TN,Claiborne,USA
64141,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37727,35.909233,-83.006316,Del Rio,TN,Cocke,USA
73838,36.334047,-98.532338,Isabella,OK,Major,USA
64188,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37729,36.508642,-84.045356,Duff,TN,Campbell,USA
73747,36.334047,-98.532338,Isabella,OK,Major,USA
64944,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37730,36.550453,-83.964644,Eagan,TN,Claiborne,USA
73840,36.373497,-99.622067,Fargo,OK,Ellis,USA
64194,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37731,36.510756,-83.057056,Eidson,TN,Hawkins,USA
73842,36.768905,-99.112676,Freedom,OK,Woods,USA
64193,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37738,35.727782,-83.436982,Gatlinburg,TN,Sevier,USA
64999,39.035038,-94.356728,Kansas City,MO,Jackson,USA
73946,36.903144,-102.965301,Kenton,OK,Cimarron,USA
37742,35.674723,-84.189652,Greenback,TN,Loudon,USA
64187,39.035038,-94.356728,Kansas City,MO,Jackson,USA
73947,36.807900,-102.250924,Keyes,OK,Cimarron,USA
37748,35.919953,-84.516642,Harriman,TN,Roane,USA
64184,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37752,36.532527,-83.573282,Harrogate,TN,Claiborne,USA
73951,36.971874,-101.073973,Tyrone,OK,Texas,USA
64183,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37757,36.307449,-84.155750,Jacksboro,TN,Campbell,USA
74010,35.835606,-96.303922,Bristow,OK,Creek,USA
64180,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37762,36.446193,-84.148034,Jellico,TN,Campbell,USA
74014,36.005673,-95.654486,Broken Arrow,OK,Wagoner,USA
64191,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37764,35.974032,-83.602564,Kodak,TN,Sevier,USA
74016,36.495713,-95.435688,Chelsea,OK,Rogers,USA
37766,36.424766,-84.090654,La Follette,TN,Campbell,USA
64179,39.035038,-94.356728,Kansas City,MO,Jackson,USA
37773,36.466398,-83.678621,Lone Mountain,TN,Claiborne,USA
74023,36.029294,-96.855949,Cushing,OK,Payne,USA
37851,36.557884,-83.813920,Pruden,TN,Claiborne,USA
74032,36.225349,-96.933795,Glencoe,OK,Payne,USA
37867,36.580283,-83.647254,Shawanee,TN,Claiborne,USA
74038,36.180965,-96.570239,Jennings,OK,Pawnee,USA
38006,35.753570,-89.104516,Bells,TN,Crockett,USA
74054,36.265311,-96.341334,Osage,OK,Osage,USA
38015,35.551009,-89.738952,Burlison,TN,Tipton,USA
74059,36.096244,-97.000469,Perkins,OK,Payne,USA
38021,35.871014,-89.175275,Crockett Mills,TN,Crockett,USA
74062,36.049649,-96.928923,Ripley,OK,Payne,USA
38023,35.460696,-89.934290,Drummonds,TN,Tipton,USA
74085,36.164752,-96.803185,Yale,OK,Payne,USA
38040,35.840794,-89.531217,Halls,TN,Lauderdale,USA
74127,36.221189,-96.057620,Tulsa,OK,Osage,USA
38042,35.124195,-89.075852,Hickory Valley,TN,Hardeman,USA
38044,35.189276,-88.955968,Hornsby,TN,Hardeman,USA
74131,36.049890,-96.074326,Tulsa,OK,Creek,USA
38050,35.837913,-89.227284,Maury City,TN,Crockett,USA
74330,36.437360,-95.269750,Adair,OK,Mayes,USA
38226,36.347497,-88.677715,Dukedom,TN,Weakley,USA
74331,36.822150,-94.916222,Afton,OK,Ottawa,USA
38229,36.224842,-88.616346,Gleason,TN,Weakley,USA
38232,36.352880,-89.333345,Hornbeak,TN,Obion,USA
74350,36.464494,-95.047773,Langley,OK,Mayes,USA
38257,36.381482,-89.083960,South Fulton,TN,Obion,USA
74352,36.198011,-95.167408,Locust Grove,OK,Mayes,USA
38311,35.448494,-88.121113,Bath Springs,TN,Decatur,USA
74361,36.307279,-95.271696,Pryor,OK,Mayes,USA
38315,35.272195,-88.626639,Bethel Springs,TN,Mcnairy,USA
74362,36.292495,-95.222792,Rose,OK,Mayes,USA
38326,35.110079,-88.292167,Counce,TN,Hardin,USA
74340,36.292495,-95.222792,Rose,OK,Mayes,USA
38327,35.219095,-88.319171,Crump,TN,Hardin,USA
64199,39.035038,-94.356728,Kansas City,MO,Jackson,USA
38328,35.666113,-88.215928,Darden,TN,Henderson,USA
74364,36.292495,-95.222792,Rose,OK,Mayes,USA
38329,35.536264,-88.114375,Decaturville,TN,Decatur,USA
64185,39.035038,-94.356728,Kansas City,MO,Jackson,USA
74365,36.286057,-95.232816,Salina,OK,Mayes,USA
38334,35.268959,-88.567203,Finger,TN,Mcnairy,USA
64198,39.035038,-94.356728,Kansas City,MO,Jackson,USA
38339,35.056023,-88.504368,Guys,TN,Mcnairy,USA
74369,36.885732,-95.215685,Welch,OK,Craig,USA
64170,39.035038,-94.356728,Kansas City,MO,Jackson,USA
38346,36.030588,-88.805599,Idlewild,TN,Gibson,USA
74401,35.705820,-95.500250,Muskogee,OK,Muskogee,USA
64171,39.035038,-94.356728,Kansas City,MO,Jackson,USA
38357,35.139103,-88.565035,Michie,TN,Mcnairy,USA
64189,39.035038,-94.356728,Kansas City,MO,Jackson,USA
74402,35.764223,-95.306916,Muskogee,OK,Muskogee,USA
38368,35.501858,-88.368317,Reagan,TN,Henderson,USA
64172,39.035038,-94.356728,Kansas City,MO,Jackson,USA
38374,35.466358,-88.213800,Scotts Hill,TN,Decatur,USA
74403,35.654483,-95.433598,Muskogee,OK,Muskogee,USA
64197,39.035038,-94.356728,Kansas City,MO,Jackson,USA
38375,35.214443,-88.580145,Selmer,TN,Mcnairy,USA
74432,35.318019,-95.588523,Eufaula,OK,Mcintosh,USA
64173,39.035038,-94.356728,Kansas City,MO,Jackson,USA
38377,35.356040,-88.826923,Silerton,TN,Hardeman,USA
74435,35.532577,-95.109916,Gore,OK,Sequoyah,USA
64196,39.035038,-94.356728,Kansas City,MO,Jackson,USA
38379,35.164604,-88.443952,Stantonville,TN,Mcnairy,USA
74528,34.947259,-95.720708,Wardville,OK,Pittsburg,USA
80430,40.480364,-106.448221,Coalmont,CO,Jackson,USA
38393,34.996870,-88.645577,Chewalla,TN,Mcnairy,USA
80434,40.663052,-106.362488,Cowdrey,CO,Jackson,USA
74576,34.947259,-95.720708,Wardville,OK,Pittsburg,USA
38451,35.493211,-87.093094,Culleoka,TN,Maury,USA
80473,40.466701,-106.185703,Rand,CO,Jackson,USA
74442,34.947259,-95.720708,Wardville,OK,Pittsburg,USA
38454,35.748030,-87.357729,Duck River,TN,Hickman,USA
83228,42.207519,-111.997341,Clifton,ID,Franklin,USA
38459,35.183444,-86.850038,Frankewing,TN,Giles,USA
74502,34.947259,-95.720708,Wardville,OK,Pittsburg,USA
83232,42.145827,-111.977480,Dayton,ID,Franklin,USA
38460,35.077182,-87.143713,Goodspring,TN,Giles,USA
83237,42.028792,-111.787055,Franklin,ID,Franklin,USA
74430,34.947259,-95.720708,Wardville,OK,Pittsburg,USA
38476,35.803869,-87.259140,Primm Springs,TN,Hickman,USA
83263,42.207376,-111.812126,Preston,ID,Franklin,USA
74529,34.947259,-95.720708,Wardville,OK,Pittsburg,USA
38504,36.381838,-84.775579,Allardt,TN,Fentress,USA
83283,42.379408,-111.684093,Thatcher,ID,Franklin,USA
74454,35.868810,-95.522072,Porter,OK,Wagoner,USA
38541,36.481086,-85.346687,Allons,TN,Overton,USA
83286,42.060353,-112.013197,Weston,ID,Franklin,USA
38542,36.323952,-85.203098,Allred,TN,Overton,USA
74931,35.900019,-94.640218,Proctor,OK,Adair,USA
97520,42.148098,-122.537356,Ashland,OR,Jackson,USA
38547,36.166413,-86.006360,Brush Creek,TN,Smith,USA
74457,35.900019,-94.640218,Proctor,OK,Adair,USA
97530,42.181333,-123.024100,Jacksonville,OR,Jackson,USA
38549,36.552982,-85.162523,Byrdstown,TN,Pickett,USA
97540,42.221879,-122.770093,Talent,OR,Jackson,USA
74469,35.493529,-95.390328,Warner,OK,Muskogee,USA
38552,36.212422,-85.825952,Chestnut Mound,TN,Smith,USA
99301,46.420660,-118.899447,Pasco,WA,Franklin,USA
74521,34.418801,-95.358406,Tuskahoma,OK,Pushmataha,USA
38553,36.197616,-85.011311,Clarkrange,TN,Fentress,USA
99302,46.234957,-119.094271,Pasco,WA,Franklin,USA
38563,36.209988,-85.982033,Gordonsville,TN,Smith,USA
99326,46.590118,-118.897786,Connell,WA,Franklin,USA
38565,36.259849,-85.001540,Grimsley,TN,Fentress,USA
99330,46.508917,-118.992619,Eltopia,WA,Franklin,USA
38568,36.422652,-85.446431,Hilham,TN,Overton,USA
99335,46.677852,-118.533740,Kahlotus,WA,Franklin,USA
38579,35.836776,-85.546347,Quebeck,TN,White,USA
99343,46.577941,-119.162115,Mesa,WA,Franklin,USA
38580,36.281225,-85.304796,Rickman,TN,Overton,USA
1054,42.474681,-72.467543,Leverett,MA,Franklin,USA
39425,31.181756,-89.266547,Brooklyn,MS,Forrest,USA
1072,42.471562,-72.440170,Shutesbury,MA,Franklin,USA
87002,34.651051,-106.695247,Belen,NM,Valencia,USA
1093,42.442673,-72.652511,Whately,MA,Franklin,USA
87012,36.230711,-107.070343,Coyote,NM,Rio Arriba,USA
1301,42.601335,-72.623619,Greenfield,MA,Franklin,USA
87013,36.021095,-106.888683,Cuba,NM,Sandoval,USA
1302,42.522178,-72.624164,Shattuckville,MA,Franklin,USA
87026,34.962954,-108.056457,Pinehill,NM,Cibola,USA
1369,42.522178,-72.624164,Shattuckville,MA,Franklin,USA
87315,34.962954,-108.056457,Pinehill,NM,Cibola,USA
1354,42.522178,-72.624164,Shattuckville,MA,Franklin,USA
87007,34.962954,-108.056457,Pinehill,NM,Cibola,USA
1330,42.562391,-72.738152,Ashfield,MA,Franklin,USA
87357,34.962954,-108.056457,Pinehill,NM,Cibola,USA
1337,42.627060,-72.642888,Bernardston,MA,Franklin,USA
87040,34.962954,-108.056457,Pinehill,NM,Cibola,USA
74536,34.418801,-95.358406,Tuskahoma,OK,Pushmataha,USA
1338,42.573832,-72.769487,Buckland,MA,Franklin,USA
87038,34.962954,-108.056457,Pinehill,NM,Cibola,USA
1339,42.594252,-72.665507,Charlemont,MA,Franklin,USA
87014,34.962954,-108.056457,Pinehill,NM,Cibola,USA
1340,42.681539,-72.822986,Colrain,MA,Franklin,USA
87015,35.134731,-106.125117,Edgewood,NM,Santa Fe,USA
1341,42.590824,-72.709760,Conway,MA,Franklin,USA
87018,35.717420,-106.935844,Regina,NM,Sandoval,USA
1342,42.547230,-72.607679,Deerfield,MA,Franklin,USA
87046,35.717420,-106.935844,Regina,NM,Sandoval,USA
1344,42.627072,-72.553654,Erving,MA,Franklin,USA
87021,35.192539,-107.893691,Milan,NM,Cibola,USA
1346,42.618011,-72.788896,Heath,MA,Franklin,USA
87027,36.133380,-106.957116,La Jara,NM,Sandoval,USA
1347,42.556558,-72.518104,Lake Pleasant,MA,Franklin,USA
87032,34.851897,-106.052145,Mc Intosh,NM,Torrance,USA
1349,42.621412,-72.705633,Turners Falls,MA,Franklin,USA
1350,42.721456,-72.976204,Monroe Bridge,MA,Franklin,USA
87034,34.697530,-106.807824,Pueblo Of Acoma,NM,Valencia,USA
1351,42.548107,-72.486930,Montague,MA,Franklin,USA
87035,34.941030,-106.055796,Moriarty,NM,Torrance,USA
1355,42.518718,-72.534371,New Salem,MA,Franklin,USA
87036,34.617468,-106.277208,Mountainair,NM,Torrance,USA
1360,42.614152,-72.528209,Northfield,MA,Franklin,USA
1364,42.578325,-72.556589,Orange,MA,Franklin,USA
87041,35.597960,-106.349162,Pena Blanca,NM,Sandoval,USA
1367,42.683065,-72.715667,Rowe,MA,Franklin,USA
87042,34.840061,-106.689807,Peralta,NM,Valencia,USA
1370,42.588812,-72.758781,Shelburne Falls,MA,Franklin,USA
74574,34.418801,-95.358406,Tuskahoma,OK,Pushmataha,USA
87043,35.620401,-106.637422,Placitas,NM,Sandoval,USA
1373,42.464522,-72.682346,South Deerfield,MA,Franklin,USA
87044,35.711701,-106.679604,Ponderosa,NM,Sandoval,USA
1375,42.565346,-72.700940,Sunderland,MA,Franklin,USA
87045,35.344949,-108.101102,Prewitt,NM,Mckinley,USA
1376,42.654878,-72.718123,Turners Falls,MA,Franklin,USA
87047,35.152995,-106.311441,Sandia Park,NM,Bernalillo,USA
1378,42.667059,-72.339655,Warwick,MA,Franklin,USA
87048,35.659583,-106.707978,Corrales,NM,Sandoval,USA
1379,42.581007,-72.437179,Wendell,MA,Franklin,USA
1380,42.553431,-72.392694,Wendell Depot,MA,Franklin,USA
87049,35.145372,-107.837307,San Fidel,NM,Cibola,USA
4225,44.602705,-70.226510,Dryden,ME,Franklin,USA
87051,35.151050,-107.877010,San Rafael,NM,Cibola,USA
4227,44.579135,-70.326337,East Dixfield,ME,Franklin,USA
87052,35.526918,-106.344467,Santo Domingo Pueblo,NM,Sandoval,USA
4234,44.617509,-70.182012,East Wilton,ME,Franklin,USA
87053,35.668248,-106.988531,San Ysidro,NM,Sandoval,USA
4239,44.541508,-70.208556,Jay,ME,Franklin,USA
87056,35.227790,-105.977313,Stanley,NM,Santa Fe,USA
4285,45.063384,-70.381639,Weld,ME,Franklin,USA
87063,34.650925,-105.880597,Willard,NM,Torrance,USA
88321,34.650925,-105.880597,Willard,NM,Torrance,USA
4262,45.063384,-70.381639,Weld,ME,Franklin,USA
87009,34.650925,-105.880597,Willard,NM,Torrance,USA
4936,45.063384,-70.381639,Weld,ME,Franklin,USA
87057,34.650925,-105.880597,Willard,NM,Torrance,USA
87059,35.035534,-106.275342,Tijeras,NM,Bernalillo,USA
87060,34.742622,-106.732774,Tome,NM,Valencia,USA
74567,34.418801,-95.358406,Tuskahoma,OK,Pushmataha,USA
87061,34.694759,-106.324694,Torreon,NM,Torrance,USA
87062,34.473522,-106.759591,Veguita,NM,Socorro,USA
74562,34.418801,-95.358406,Tuskahoma,OK,Pushmataha,USA
74543,34.418801,-95.358406,Tuskahoma,OK,Pushmataha,USA
87064,36.181917,-106.589017,Youngsville,NM,Rio Arriba,USA
74558,34.418801,-95.358406,Tuskahoma,OK,Pushmataha,USA
87101,35.199592,-106.644831,Albuquerque,NM,Bernalillo,USA
74557,34.418801,-95.358406,Tuskahoma,OK,Pushmataha,USA
87102,35.069296,-106.648530,Albuquerque,NM,Bernalillo,USA
74525,34.358254,-96.082500,Atoka,OK,Atoka,USA
87201,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74531,35.028521,-96.235928,Lamar,OK,Hughes,USA
87199,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74827,35.028521,-96.235928,Lamar,OK,Hughes,USA
87119,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
87125,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74850,35.028521,-96.235928,Lamar,OK,Hughes,USA
87022,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74540,34.418700,-96.039727,Daisy,OK,Atoka,USA
87131,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74542,34.418700,-96.039727,Daisy,OK,Atoka,USA
87198,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74559,34.869457,-95.221099,Panola,OK,Latimer,USA
87196,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74545,34.869457,-95.221099,Panola,OK,Latimer,USA
87195,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74553,34.723584,-95.906795,Kiowa,OK,Pittsburg,USA
87194,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74555,34.247711,-95.935842,Lane,OK,Atoka,USA
87193,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74560,34.718754,-95.897915,Pittsburg,OK,Pittsburg,USA
87192,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74561,35.125294,-95.364874,Quinton,OK,Pittsburg,USA
87191,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74563,34.951776,-95.079806,Red Oak,OK,Latimer,USA
87190,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74572,34.603933,-96.420055,Tupelo,OK,Coal,USA
87187,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74949,34.943627,-94.745782,Whitesboro,OK,Le Flore,USA
87185,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74956,34.943627,-94.745782,Whitesboro,OK,Le Flore,USA
87184,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74947,34.943627,-94.745782,Whitesboro,OK,Le Flore,USA
87181,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
74577,34.943627,-94.745782,Whitesboro,OK,Le Flore,USA
87176,35.044339,-106.672872,Rio Rancho,NM,Bernalillo,USA
